Market Name,Commodity,Modal Price (Rs./Quintal),Price Date
Muzaffarpur,Rice,2356.0,05 Apr 2025
Muzaffarpur,Rice,2588.0,06 Apr 2025
Muzaffarpur,Rice,2563.0,07 Apr 2025
Muzaffarpur,Rice,2571.0,08 Apr 2025
Muzaffarpur,Rice,2515.0,09 Apr 2025
Muzaffarpur,Rice,2564.0,10 Apr 2025
Muzaffarpur,Rice,2449.0,11 Apr 2025
Muzaffarpur,Rice,2337.0,12 Apr 2025
Muzaffarpur,Rice,2273.0,13 Apr 2025
Muzaffarpur,Rice,2556.0,14 Apr 2025
Muzaffarpur,Rice,2396.0,15 Apr 2025
Muzaffarpur,Rice,2527.0,16 Apr 2025
Muzaffarpur,Rice,2489.0,17 Apr 2025
Muzaffarpur,Rice,2434.0,18 Apr 2025
Muzaffarpur,Rice,2353.0,19 Apr 2025
Muzaffarpur,Rice,2542.0,20 Apr 2025
Muzaffarpur,Rice,2525.0,21 Apr 2025
Muzaffarpur,Rice,2378.0,22 Apr 2025
Muzaffarpur,Rice,2472.0,23 Apr 2025
Muzaffarpur,Rice,2553.0,24 Apr 2025
Muzaffarpur,Rice,2512.0,25 Apr 2025
Muzaffarpur,Rice,2608.0,26 Apr 2025
Muzaffarpur,Rice,2549.0,27 Apr 2025
Muzaffarpur,Rice,2538.0,28 Apr 2025
Muzaffarpur,Rice,2425.0,29 Apr 2025
Muzaffarpur,Rice,2523.0,30 Apr 2025
Muzaffarpur,Rice,2474.0,01 May 2025
Muzaffarpur,Rice,2517.0,02 May 2025
Muzaffarpur,Rice,2465.0,03 May 2025
Muzaffarpur,Rice,2368.0,04 May 2025
Muzaffarpur,Rice,2572.0,05 May 2025
Muzaffarpur,Rice,2401.0,06 May 2025
Muzaffarpur,Rice,2642.0,07 May 2025
Muzaffarpur,Rice,2575.0,08 May 2025
Muzaffarpur,Rice,2456.0,09 May 2025
Muzaffarpur,Rice,2546.0,10 May 2025
Muzaffarpur,Rice,2448.0,11 May 2025
Muzaffarpur,Rice,2661.0,12 May 2025
Muzaffarpur,Rice,2365.0,13 May 2025
Muzaffarpur,Rice,2521.0,14 May 2025
Muzaffarpur,Rice,2545.0,15 May 2025
Muzaffarpur,Rice,2618.0,16 May 2025
Muzaffarpur,Rice,2606.0,17 May 2025
Muzaffarpur,Rice,2525.0,18 May 2025
Muzaffarpur,Rice,2377.0,19 May 2025
Muzaffarpur,Rice,2356.0,20 May 2025
Muzaffarpur,Rice,2471.0,21 May 2025
Muzaffarpur,Rice,2470.0,22 May 2025
Muzaffarpur,Rice,2562.0,23 May 2025
Muzaffarpur,Rice,2659.0,24 May 2025
Muzaffarpur,Rice,2727.0,25 May 2025
Muzaffarpur,Rice,2462.0,26 May 2025
Muzaffarpur,Rice,2404.0,27 May 2025
Muzaffarpur,Rice,2528.0,28 May 2025
Muzaffarpur,Rice,2517.0,29 May 2025
Muzaffarpur,Rice,2599.0,30 May 2025
Muzaffarpur,Rice,2591.0,31 May 2025
Muzaffarpur,Rice,2590.0,01 Jun 2025
Muzaffarpur,Rice,2417.0,02 Jun 2025
Muzaffarpur,Rice,2597.0,03 Jun 2025
Muzaffarpur,Rice,2289.0,04 Jun 2025
Muzaffarpur,Rice,2605.0,05 Jun 2025
Muzaffarpur,Rice,2411.0,06 Jun 2025
Muzaffarpur,Rice,2636.0,07 Jun 2025
Muzaffarpur,Rice,2365.0,08 Jun 2025
Muzaffarpur,Rice,2572.0,09 Jun 2025
Muzaffarpur,Rice,2607.0,10 Jun 2025
Muzaffarpur,Rice,2543.0,11 Jun 2025
Muzaffarpur,Rice,2368.0,12 Jun 2025
Muzaffarpur,Rice,2538.0,13 Jun 2025
Muzaffarpur,Rice,2252.0,14 Jun 2025
Muzaffarpur,Rice,2510.0,15 Jun 2025
Muzaffarpur,Rice,2488.0,16 Jun 2025
Muzaffarpur,Rice,2396.0,17 Jun 2025
Muzaffarpur,Rice,2452.0,18 Jun 2025
Muzaffarpur,Rice,2495.0,19 Jun 2025
Muzaffarpur,Rice,2601.0,20 Jun 2025
Muzaffarpur,Rice,2613.0,21 Jun 2025
Muzaffarpur,Rice,2441.0,22 Jun 2025
Muzaffarpur,Rice,2455.0,23 Jun 2025
Muzaffarpur,Rice,2507.0,24 Jun 2025
Muzaffarpur,Rice,2306.0,25 Jun 2025
Muzaffarpur,Rice,2567.0,26 Jun 2025
Muzaffarpur,Rice,2608.0,27 Jun 2025
Muzaffarpur,Rice,2485.0,28 Jun 2025
Muzaffarpur,Rice,2509.0,29 Jun 2025
Muzaffarpur,Rice,2647.0,30 Jun 2025
Muzaffarpur,Rice,2333.0,01 Jul 2025
Muzaffarpur,Rice,2600.0,02 Jul 2025
Muzaffarpur,Rice,2396.0,03 Jul 2025
Muzaffarpur,Rice,2391.0,04 Jul 2025
Muzaffarpur,Rice,2460.0,05 Jul 2025
Muzaffarpur,Rice,2654.0,06 Jul 2025
Muzaffarpur,Rice,2572.0,07 Jul 2025
Muzaffarpur,Rice,2362.0,08 Jul 2025
Muzaffarpur,Rice,2411.0,09 Jul 2025
Muzaffarpur,Rice,2374.0,10 Jul 2025
Muzaffarpur,Rice,2582.0,11 Jul 2025
Muzaffarpur,Rice,2538.0,12 Jul 2025
Muzaffarpur,Rice,2455.0,13 Jul 2025
Muzaffarpur,Rice,2473.0,14 Jul 2025
Muzaffarpur,Rice,2555.0,15 Jul 2025
Muzaffarpur,Rice,2564.0,16 Jul 2025
Muzaffarpur,Rice,2375.0,17 Jul 2025
Muzaffarpur,Rice,2484.0,18 Jul 2025
Muzaffarpur,Rice,2334.0,19 Jul 2025
Muzaffarpur,Rice,2432.0,20 Jul 2025
Muzaffarpur,Rice,2560.0,21 Jul 2025
Muzaffarpur,Rice,2663.0,22 Jul 2025
Muzaffarpur,Rice,2540.0,23 Jul 2025
Muzaffarpur,Rice,2691.0,24 Jul 2025
Muzaffarpur,Rice,2314.0,25 Jul 2025
Muzaffarpur,Rice,2350.0,26 Jul 2025
Muzaffarpur,Rice,2550.0,27 Jul 2025
Muzaffarpur,Rice,2571.0,28 Jul 2025
Muzaffarpur,Rice,2420.0,29 Jul 2025
Muzaffarpur,Rice,2409.0,30 Jul 2025
Darbhanga,Rice,2591.0,15 Aug 2024
Darbhanga,Rice,2497.0,16 Aug 2024
Darbhanga,Rice,2513.0,17 Aug 2024
Darbhanga,Rice,2562.0,18 Aug 2024
Darbhanga,Rice,2490.0,19 Aug 2024
Darbhanga,Rice,2455.0,20 Aug 2024
Darbhanga,Rice,2606.0,21 Aug 2024
Darbhanga,Rice,2492.0,22 Aug 2024
Darbhanga,Rice,2540.0,23 Aug 2024
Darbhanga,Rice,2477.0,24 Aug 2024
Darbhanga,Rice,2485.0,25 Aug 2024
Darbhanga,Rice,2628.0,26 Aug 2024
Darbhanga,Rice,2428.0,27 Aug 2024
Darbhanga,Rice,2584.0,28 Aug 2024
Darbhanga,Rice,2346.0,29 Aug 2024
Darbhanga,Rice,2469.0,30 Aug 2024
Darbhanga,Rice,2591.0,31 Aug 2024
Darbhanga,Rice,2499.0,01 Sep 2024
Darbhanga,Rice,2375.0,02 Sep 2024
Darbhanga,Rice,2546.0,03 Sep 2024
Darbhanga,Rice,2623.0,04 Sep 2024
Darbhanga,Rice,2598.0,05 Sep 2024
Darbhanga,Rice,2586.0,06 Sep 2024
Darbhanga,Rice,2549.0,07 Sep 2024
Darbhanga,Rice,2524.0,08 Sep 2024
Darbhanga,Rice,2522.0,09 Sep 2024
Darbhanga,Rice,2501.0,10 Sep 2024
Darbhanga,Rice,2341.0,11 Sep 2024
Darbhanga,Rice,2451.0,12 Sep 2024
Darbhanga,Rice,2355.0,13 Sep 2024
Darbhanga,Rice,2597.0,14 Sep 2024
Darbhanga,Rice,2403.0,15 Sep 2024
Darbhanga,Rice,2559.0,16 Sep 2024
Darbhanga,Rice,2685.0,17 Sep 2024
Darbhanga,Rice,2372.0,18 Sep 2024
Darbhanga,Rice,2637.0,19 Sep 2024
Darbhanga,Rice,2492.0,20 Sep 2024
Darbhanga,Rice,2433.0,21 Sep 2024
Darbhanga,Rice,2631.0,22 Sep 2024
Darbhanga,Rice,2424.0,23 Sep 2024
Darbhanga,Rice,2368.0,24 Sep 2024
Darbhanga,Rice,2342.0,25 Sep 2024
Darbhanga,Rice,2388.0,26 Sep 2024
Darbhanga,Rice,2466.0,27 Sep 2024
Darbhanga,Rice,2482.0,28 Sep 2024
Darbhanga,Rice,2279.0,29 Sep 2024
Darbhanga,Rice,2341.0,30 Sep 2024
Darbhanga,Rice,2535.0,01 Oct 2024
Darbhanga,Rice,2616.0,02 Oct 2024
Darbhanga,Rice,2419.0,03 Oct 2024
Darbhanga,Rice,2469.0,04 Oct 2024
Darbhanga,Rice,2361.0,05 Oct 2024
Darbhanga,Rice,2500.0,06 Oct 2024
Darbhanga,Rice,2582.0,07 Oct 2024
Darbhanga,Rice,2552.0,08 Oct 2024
Darbhanga,Rice,2421.0,09 Oct 2024
Darbhanga,Rice,2430.0,10 Oct 2024
Darbhanga,Rice,2543.0,11 Oct 2024
Darbhanga,Rice,2588.0,12 Oct 2024
Darbhanga,Rice,2433.0,13 Oct 2024
Darbhanga,Rice,2546.0,14 Oct 2024
Darbhanga,Rice,2408.0,15 Oct 2024
Darbhanga,Rice,2487.0,16 Oct 2024
Darbhanga,Rice,2464.0,17 Oct 2024
Darbhanga,Rice,2442.0,18 Oct 2024
Darbhanga,Rice,2458.0,19 Oct 2024
Darbhanga,Rice,2439.0,20 Oct 2024
Darbhanga,Rice,2525.0,21 Oct 2024
Darbhanga,Rice,2628.0,22 Oct 2024
Darbhanga,Rice,2408.0,23 Oct 2024
Darbhanga,Rice,2475.0,24 Oct 2024
Darbhanga,Rice,2494.0,25 Oct 2024
Darbhanga,Rice,2410.0,26 Oct 2024
Darbhanga,Rice,2451.0,27 Oct 2024
Darbhanga,Rice,2438.0,28 Oct 2024
Darbhanga,Rice,2487.0,29 Oct 2024
Darbhanga,Rice,2602.0,30 Oct 2024
Darbhanga,Rice,2502.0,31 Oct 2024
Darbhanga,Rice,2012.0,01 Nov 2024
Darbhanga,Rice,1886.0,02 Nov 2024
Darbhanga,Rice,2049.0,03 Nov 2024
Darbhanga,Rice,1979.0,04 Nov 2024
Darbhanga,Rice,2143.0,05 Nov 2024
Darbhanga,Rice,2006.0,06 Nov 2024
Darbhanga,Rice,2057.0,07 Nov 2024
Darbhanga,Rice,1933.0,08 Nov 2024
Darbhanga,Rice,2126.0,09 Nov 2024
Darbhanga,Rice,1930.0,10 Nov 2024
Darbhanga,Rice,1995.0,11 Nov 2024
Darbhanga,Rice,2023.0,12 Nov 2024
Darbhanga,Rice,1977.0,13 Nov 2024
Darbhanga,Rice,2041.0,14 Nov 2024
Darbhanga,Rice,2090.0,15 Nov 2024
Darbhanga,Rice,1946.0,16 Nov 2024
Darbhanga,Rice,2024.0,17 Nov 2024
Darbhanga,Rice,1969.0,18 Nov 2024
Darbhanga,Rice,2064.0,19 Nov 2024
Darbhanga,Rice,2008.0,20 Nov 2024
Darbhanga,Rice,2103.0,21 Nov 2024
Darbhanga,Rice,2063.0,22 Nov 2024
Darbhanga,Rice,2045.0,23 Nov 2024
Darbhanga,Rice,2019.0,24 Nov 2024
Darbhanga,Rice,2003.0,25 Nov 2024
Darbhanga,Rice,2029.0,26 Nov 2024
Darbhanga,Rice,1930.0,27 Nov 2024
Darbhanga,Rice,2013.0,28 Nov 2024
Darbhanga,Rice,2098.0,29 Nov 2024
Darbhanga,Rice,1986.0,30 Nov 2024
Darbhanga,Rice,1833.0,01 Dec 2024
Darbhanga,Rice,2017.0,02 Dec 2024
Darbhanga,Rice,2036.0,03 Dec 2024
Darbhanga,Rice,2048.0,04 Dec 2024
Darbhanga,Rice,2071.0,05 Dec 2024
Darbhanga,Rice,2167.0,06 Dec 2024
Darbhanga,Rice,1983.0,07 Dec 2024
Darbhanga,Rice,1956.0,08 Dec 2024
Darbhanga,Rice,2037.0,09 Dec 2024
Darbhanga,Rice,1961.0,10 Dec 2024
Darbhanga,Rice,1997.0,11 Dec 2024
Darbhanga,Rice,1962.0,12 Dec 2024
Darbhanga,Rice,1952.0,13 Dec 2024
Darbhanga,Rice,2012.0,14 Dec 2024
Darbhanga,Rice,2071.0,15 Dec 2024
Darbhanga,Rice,2045.0,16 Dec 2024
Darbhanga,Rice,2000.0,17 Dec 2024
Darbhanga,Rice,2072.0,18 Dec 2024
Darbhanga,Rice,1942.0,19 Dec 2024
Darbhanga,Rice,1961.0,20 Dec 2024
Darbhanga,Rice,1918.0,21 Dec 2024
Darbhanga,Rice,2019.0,22 Dec 2024
Darbhanga,Rice,1981.0,23 Dec 2024
Darbhanga,Rice,2109.0,24 Dec 2024
Darbhanga,Rice,2129.0,25 Dec 2024
Darbhanga,Rice,2133.0,26 Dec 2024
Darbhanga,Rice,2081.0,27 Dec 2024
Darbhanga,Rice,1987.0,28 Dec 2024
Darbhanga,Rice,2124.0,29 Dec 2024
Darbhanga,Rice,2000.0,30 Dec 2024
Darbhanga,Rice,2017.0,31 Dec 2024
Darbhanga,Rice,2282.0,01 Jan 2025
Darbhanga,Rice,2410.0,02 Jan 2025
Darbhanga,Rice,2530.0,03 Jan 2025
Darbhanga,Rice,2478.0,04 Jan 2025
Darbhanga,Rice,2575.0,05 Jan 2025
Darbhanga,Rice,2474.0,06 Jan 2025
Darbhanga,Rice,2576.0,07 Jan 2025
Darbhanga,Rice,2392.0,08 Jan 2025
Darbhanga,Rice,2461.0,09 Jan 2025
Darbhanga,Rice,2336.0,10 Jan 2025
Darbhanga,Rice,2633.0,11 Jan 2025
Darbhanga,Rice,2511.0,12 Jan 2025
Darbhanga,Rice,2484.0,13 Jan 2025
Darbhanga,Rice,2499.0,14 Jan 2025
Darbhanga,Rice,2399.0,15 Jan 2025
Darbhanga,Rice,2578.0,16 Jan 2025
Darbhanga,Rice,2584.0,17 Jan 2025
Darbhanga,Rice,2377.0,18 Jan 2025
Darbhanga,Rice,2533.0,19 Jan 2025
Darbhanga,Rice,2270.0,20 Jan 2025
Darbhanga,Rice,2299.0,21 Jan 2025
Darbhanga,Rice,2495.0,22 Jan 2025
Darbhanga,Rice,2584.0,23 Jan 2025
Darbhanga,Rice,2609.0,24 Jan 2025
Darbhanga,Rice,2472.0,25 Jan 2025
Darbhanga,Rice,2337.0,26 Jan 2025
Darbhanga,Rice,2342.0,27 Jan 2025
Darbhanga,Rice,2453.0,28 Jan 2025
Darbhanga,Rice,2332.0,29 Jan 2025
Darbhanga,Rice,2455.0,30 Jan 2025
Darbhanga,Rice,2420.0,31 Jan 2025
Darbhanga,Rice,2470.0,01 Feb 2025
Darbhanga,Rice,2405.0,02 Feb 2025
Darbhanga,Rice,2514.0,03 Feb 2025
Darbhanga,Rice,2381.0,04 Feb 2025
Darbhanga,Rice,2565.0,05 Feb 2025
Darbhanga,Rice,2623.0,06 Feb 2025
Darbhanga,Rice,2474.0,07 Feb 2025
Darbhanga,Rice,2557.0,08 Feb 2025
Darbhanga,Rice,2487.0,09 Feb 2025
Darbhanga,Rice,2435.0,10 Feb 2025
Darbhanga,Rice,2519.0,11 Feb 2025
Darbhanga,Rice,2326.0,12 Feb 2025
Darbhanga,Rice,2452.0,13 Feb 2025
Darbhanga,Rice,2483.0,14 Feb 2025
Darbhanga,Rice,2522.0,15 Feb 2025
Darbhanga,Rice,2325.0,16 Feb 2025
Darbhanga,Rice,2346.0,17 Feb 2025
Darbhanga,Rice,2427.0,18 Feb 2025
Darbhanga,Rice,2631.0,19 Feb 2025
Darbhanga,Rice,2587.0,20 Feb 2025
Darbhanga,Rice,2472.0,21 Feb 2025
Darbhanga,Rice,2214.0,22 Feb 2025
Darbhanga,Rice,2429.0,23 Feb 2025
Darbhanga,Rice,2487.0,24 Feb 2025
Darbhanga,Rice,2566.0,25 Feb 2025
Darbhanga,Rice,2566.0,26 Feb 2025
Darbhanga,Rice,2560.0,27 Feb 2025
Darbhanga,Rice,2378.0,28 Feb 2025
Darbhanga,Rice,2436.0,01 Mar 2025
Darbhanga,Rice,2496.0,02 Mar 2025
Darbhanga,Rice,2614.0,03 Mar 2025
Darbhanga,Rice,2564.0,04 Mar 2025
Darbhanga,Rice,2604.0,05 Mar 2025
Darbhanga,Rice,2604.0,06 Mar 2025
Darbhanga,Rice,2361.0,07 Mar 2025
Darbhanga,Rice,2401.0,08 Mar 2025
Darbhanga,Rice,2539.0,09 Mar 2025
Darbhanga,Rice,2406.0,10 Mar 2025
Darbhanga,Rice,2582.0,11 Mar 2025
Darbhanga,Rice,2631.0,12 Mar 2025
Darbhanga,Rice,2528.0,13 Mar 2025
Darbhanga,Rice,2500.0,14 Mar 2025
Darbhanga,Rice,2537.0,15 Mar 2025
Darbhanga,Rice,2467.0,16 Mar 2025
Darbhanga,Rice,2298.0,17 Mar 2025
Darbhanga,Rice,2503.0,18 Mar 2025
Darbhanga,Rice,2430.0,19 Mar 2025
Darbhanga,Rice,2534.0,20 Mar 2025
Darbhanga,Rice,2368.0,21 Mar 2025
Darbhanga,Rice,2672.0,22 Mar 2025
Darbhanga,Rice,2465.0,23 Mar 2025
Darbhanga,Rice,2471.0,24 Mar 2025
Darbhanga,Rice,2544.0,25 Mar 2025
Darbhanga,Rice,2612.0,26 Mar 2025
Darbhanga,Rice,2519.0,27 Mar 2025
Darbhanga,Rice,2522.0,28 Mar 2025
Darbhanga,Rice,2699.0,29 Mar 2025
Darbhanga,Rice,2457.0,30 Mar 2025
Darbhanga,Rice,2468.0,31 Mar 2025
Darbhanga,Rice,2638.0,01 Apr 2025
Darbhanga,Rice,2686.0,02 Apr 2025
Darbhanga,Rice,2383.0,03 Apr 2025
Darbhanga,Rice,2539.0,04 Apr 2025
Darbhanga,Rice,2485.0,05 Apr 2025
Darbhanga,Rice,2360.0,06 Apr 2025
Darbhanga,Rice,2467.0,07 Apr 2025
Darbhanga,Rice,2260.0,08 Apr 2025
Darbhanga,Rice,2424.0,09 Apr 2025
Darbhanga,Rice,2670.0,10 Apr 2025
Darbhanga,Rice,2437.0,11 Apr 2025
Darbhanga,Rice,2342.0,12 Apr 2025
Darbhanga,Rice,2443.0,13 Apr 2025
Darbhanga,Rice,2568.0,14 Apr 2025
Darbhanga,Rice,2557.0,15 Apr 2025
Darbhanga,Rice,2651.0,16 Apr 2025
Darbhanga,Rice,2544.0,17 Apr 2025
Darbhanga,Rice,2487.0,18 Apr 2025
Darbhanga,Rice,2429.0,19 Apr 2025
Darbhanga,Rice,2538.0,20 Apr 2025
Darbhanga,Rice,2369.0,21 Apr 2025
Darbhanga,Rice,2410.0,22 Apr 2025
Darbhanga,Rice,2529.0,23 Apr 2025
Darbhanga,Rice,2271.0,24 Apr 2025
Darbhanga,Rice,2487.0,25 Apr 2025
Darbhanga,Rice,2643.0,26 Apr 2025
Darbhanga,Rice,2615.0,27 Apr 2025
Darbhanga,Rice,2637.0,28 Apr 2025
Darbhanga,Rice,2556.0,29 Apr 2025
Darbhanga,Rice,2489.0,30 Apr 2025
Darbhanga,Rice,2463.0,01 May 2025
Darbhanga,Rice,2512.0,02 May 2025
Darbhanga,Rice,2418.0,03 May 2025
Darbhanga,Rice,2472.0,04 May 2025
Darbhanga,Rice,2574.0,05 May 2025
Darbhanga,Rice,2437.0,06 May 2025
Darbhanga,Rice,2501.0,07 May 2025
Darbhanga,Rice,2386.0,08 May 2025
Darbhanga,Rice,2406.0,09 May 2025
Darbhanga,Rice,2502.0,10 May 2025
Darbhanga,Rice,2443.0,11 May 2025
Darbhanga,Rice,2452.0,12 May 2025
Darbhanga,Rice,2397.0,13 May 2025
Darbhanga,Rice,2516.0,14 May 2025
Darbhanga,Rice,2539.0,15 May 2025
Darbhanga,Rice,2565.0,16 May 2025
Darbhanga,Rice,2540.0,17 May 2025
Darbhanga,Rice,2515.0,18 May 2025
Darbhanga,Rice,2604.0,19 May 2025
Darbhanga,Rice,2499.0,20 May 2025
Darbhanga,Rice,2434.0,21 May 2025
Darbhanga,Rice,2296.0,22 May 2025
Darbhanga,Rice,2507.0,23 May 2025
Darbhanga,Rice,2572.0,24 May 2025
Darbhanga,Rice,2525.0,25 May 2025
Darbhanga,Rice,2399.0,26 May 2025
Darbhanga,Rice,2545.0,27 May 2025
Darbhanga,Rice,2506.0,28 May 2025
Darbhanga,Rice,2304.0,29 May 2025
Darbhanga,Rice,2475.0,30 May 2025
Darbhanga,Rice,2547.0,31 May 2025
Darbhanga,Rice,2528.0,01 Jun 2025
Darbhanga,Rice,2310.0,02 Jun 2025
Darbhanga,Rice,2481.0,03 Jun 2025
Darbhanga,Rice,2564.0,04 Jun 2025
Darbhanga,Rice,2478.0,05 Jun 2025
Darbhanga,Rice,2571.0,06 Jun 2025
Darbhanga,Rice,2408.0,07 Jun 2025
Darbhanga,Rice,2392.0,08 Jun 2025
Darbhanga,Rice,2448.0,09 Jun 2025
Darbhanga,Rice,2486.0,10 Jun 2025
Darbhanga,Rice,2414.0,11 Jun 2025
Darbhanga,Rice,2584.0,12 Jun 2025
Darbhanga,Rice,2598.0,13 Jun 2025
Darbhanga,Rice,2538.0,14 Jun 2025
Darbhanga,Rice,2335.0,15 Jun 2025
Darbhanga,Rice,2446.0,16 Jun 2025
Darbhanga,Rice,2364.0,17 Jun 2025
Darbhanga,Rice,2429.0,18 Jun 2025
Darbhanga,Rice,2570.0,19 Jun 2025
Darbhanga,Rice,2536.0,20 Jun 2025
Darbhanga,Rice,2509.0,21 Jun 2025
Darbhanga,Rice,2469.0,22 Jun 2025
Darbhanga,Rice,2362.0,23 Jun 2025
Darbhanga,Rice,2449.0,24 Jun 2025
Darbhanga,Rice,2555.0,25 Jun 2025
Darbhanga,Rice,2368.0,26 Jun 2025
Darbhanga,Rice,2506.0,27 Jun 2025
Darbhanga,Rice,2487.0,28 Jun 2025
Darbhanga,Rice,2554.0,29 Jun 2025
Darbhanga,Rice,2532.0,30 Jun 2025
Darbhanga,Rice,2506.0,01 Jul 2025
Darbhanga,Rice,2417.0,02 Jul 2025
Darbhanga,Rice,2418.0,03 Jul 2025
Darbhanga,Rice,2402.0,04 Jul 2025
Darbhanga,Rice,2476.0,05 Jul 2025
Darbhanga,Rice,2340.0,06 Jul 2025
Darbhanga,Rice,2351.0,07 Jul 2025
Darbhanga,Rice,2514.0,08 Jul 2025
Darbhanga,Rice,2410.0,09 Jul 2025
Darbhanga,Rice,2546.0,10 Jul 2025
Darbhanga,Rice,2481.0,11 Jul 2025
Darbhanga,Rice,2529.0,12 Jul 2025
Darbhanga,Rice,2502.0,13 Jul 2025
Darbhanga,Rice,2630.0,14 Jul 2025
Darbhanga,Rice,2469.0,15 Jul 2025
Darbhanga,Rice,2564.0,16 Jul 2025
Darbhanga,Rice,2438.0,17 Jul 2025
Darbhanga,Rice,2303.0,18 Jul 2025
Darbhanga,Rice,2450.0,19 Jul 2025
Darbhanga,Rice,2588.0,20 Jul 2025
Darbhanga,Rice,2483.0,21 Jul 2025
Darbhanga,Rice,2582.0,22 Jul 2025
Darbhanga,Rice,2628.0,23 Jul 2025
Darbhanga,Rice,2397.0,24 Jul 2025
Darbhanga,Rice,2518.0,25 Jul 2025
Darbhanga,Rice,2512.0,26 Jul 2025
Darbhanga,Rice,2412.0,27 Jul 2025
Darbhanga,Rice,2443.0,28 Jul 2025
Darbhanga,Rice,2587.0,29 Jul 2025
Darbhanga,Rice,2369.0,30 Jul 2025
Gaya,Rice,2461.0,15 Aug 2024
Gaya,Rice,2494.0,16 Aug 2024
Gaya,Rice,2666.0,17 Aug 2024
Gaya,Rice,2605.0,18 Aug 2024
Gaya,Rice,2463.0,19 Aug 2024
Gaya,Rice,2496.0,20 Aug 2024
Gaya,Rice,2331.0,21 Aug 2024
Gaya,Rice,2659.0,22 Aug 2024
Gaya,Rice,2274.0,23 Aug 2024
Gaya,Rice,2504.0,24 Aug 2024
Gaya,Rice,2623.0,25 Aug 2024
Gaya,Rice,2592.0,26 Aug 2024
Gaya,Rice,2691.0,27 Aug 2024
Gaya,Rice,2541.0,28 Aug 2024
Gaya,Rice,2406.0,29 Aug 2024
Gaya,Rice,2666.0,30 Aug 2024
Gaya,Rice,2456.0,31 Aug 2024
Gaya,Rice,2682.0,01 Sep 2024
Gaya,Rice,2562.0,02 Sep 2024
Gaya,Rice,2503.0,03 Sep 2024
Gaya,Rice,2484.0,04 Sep 2024
Gaya,Rice,2400.0,05 Sep 2024
Gaya,Rice,2443.0,06 Sep 2024
Gaya,Rice,2427.0,07 Sep 2024
Gaya,Rice,2331.0,08 Sep 2024
Gaya,Rice,2562.0,09 Sep 2024
Gaya,Rice,2553.0,10 Sep 2024
Gaya,Rice,2422.0,11 Sep 2024
Gaya,Rice,2342.0,12 Sep 2024
Gaya,Rice,2383.0,13 Sep 2024
Gaya,Rice,2631.0,14 Sep 2024
Gaya,Rice,2481.0,15 Sep 2024
Gaya,Rice,2546.0,16 Sep 2024
Gaya,Rice,2569.0,17 Sep 2024
Gaya,Rice,2521.0,18 Sep 2024
Gaya,Rice,2512.0,19 Sep 2024
Gaya,Rice,2465.0,20 Sep 2024
Gaya,Rice,2614.0,21 Sep 2024
Gaya,Rice,2404.0,22 Sep 2024
Gaya,Rice,2460.0,23 Sep 2024
Gaya,Rice,2558.0,24 Sep 2024
Gaya,Rice,2526.0,25 Sep 2024
Gaya,Rice,2516.0,26 Sep 2024
Gaya,Rice,2327.0,27 Sep 2024
Gaya,Rice,2454.0,28 Sep 2024
Gaya,Rice,2505.0,29 Sep 2024
Gaya,Rice,2582.0,30 Sep 2024
Gaya,Rice,2468.0,01 Oct 2024
Gaya,Rice,2368.0,02 Oct 2024
Gaya,Rice,2398.0,03 Oct 2024
Gaya,Rice,2481.0,04 Oct 2024
Gaya,Rice,2523.0,05 Oct 2024
Gaya,Rice,2393.0,06 Oct 2024
Gaya,Rice,2465.0,07 Oct 2024
Gaya,Rice,2383.0,08 Oct 2024
Gaya,Rice,2588.0,09 Oct 2024
Gaya,Rice,2484.0,10 Oct 2024
Gaya,Rice,2585.0,11 Oct 2024
Gaya,Rice,2460.0,12 Oct 2024
Gaya,Rice,2439.0,13 Oct 2024
Gaya,Rice,2491.0,14 Oct 2024
Gaya,Rice,2455.0,15 Oct 2024
Gaya,Rice,2428.0,16 Oct 2024
Gaya,Rice,2398.0,17 Oct 2024
Gaya,Rice,2658.0,18 Oct 2024
Gaya,Rice,2620.0,19 Oct 2024
Gaya,Rice,2428.0,20 Oct 2024
Gaya,Rice,2439.0,21 Oct 2024
Gaya,Rice,2460.0,22 Oct 2024
Gaya,Rice,2392.0,23 Oct 2024
Gaya,Rice,2422.0,24 Oct 2024
Gaya,Rice,2521.0,25 Oct 2024
Gaya,Rice,2518.0,26 Oct 2024
Gaya,Rice,2267.0,27 Oct 2024
Gaya,Rice,2465.0,28 Oct 2024
Gaya,Rice,2315.0,29 Oct 2024
Gaya,Rice,2409.0,30 Oct 2024
Gaya,Rice,2596.0,31 Oct 2024
Gaya,Rice,2047.0,01 Nov 2024
Gaya,Rice,2020.0,02 Nov 2024
Gaya,Rice,2027.0,03 Nov 2024
Gaya,Rice,1896.0,04 Nov 2024
Gaya,Rice,2106.0,05 Nov 2024
Gaya,Rice,2010.0,06 Nov 2024
Gaya,Rice,1791.0,07 Nov 2024
Gaya,Rice,2053.0,08 Nov 2024
Gaya,Rice,2084.0,09 Nov 2024
Gaya,Rice,2050.0,10 Nov 2024
Gaya,Rice,1941.0,11 Nov 2024
Gaya,Rice,1978.0,12 Nov 2024
Gaya,Rice,2018.0,13 Nov 2024
Gaya,Rice,2115.0,14 Nov 2024
Gaya,Rice,2017.0,15 Nov 2024
Gaya,Rice,1980.0,16 Nov 2024
Gaya,Rice,2082.0,17 Nov 2024
